COM COD,COURSE NO.,COURSE TITLE,CREDITS,SEC,ROOM,DAYS & HOURS,INSTRUCTOR,MIDSEM,COMPRE
1270,ME F341,PRIMEMOVERS & FLUID MACH,2-1-3,P1,2124,F 1 2,"Shyam Sunder Yadav, Rahul(RS)",12/03 AN1,12/05 FN
1270,ME F341,PRIMEMOVERS & FLUID MACH,2-1-3,P2,2124,Th 9 10,"Suvanjan Bhattacharyya, Pawan Kumar(RS), Saket Singh(RS)",12/03 AN1,12/05 FN
1270,ME F341,PRIMEMOVERS & FLUID MACH,2-1-3,P3,2124,T 1 2,"Suvanjan Bhattacharyya, Sumit Khatri(RS)",12/03 AN1,12/05 FN
1270,ME F341,PRIMEMOVERS & FLUID MACH,2-1-3,P4,2124,Th 1 2,"Rahul Bharath S(RS), Suvanjan Bhattacharyya, Dannana Sri HARSHA.(RS)",12/03 AN1,12/05 FN
1680,ME F366,LABORATORY PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1748,ME F367,LABORATORY PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1697,ME F376,DESIGN PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1764,ME F377,DESIGN PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
2309,ME F424,ENERGY MANAGEMENT,3---3,L1,1202,M W F 10,MANOJ KUMAR SONI,13/03 FN1,13/05 FN
2310,ME F425,ADDITIVE MANUFACTURING,3---3,L1,1226,M W F 9,RADHA RAMAN MISHRA,11/03 AN1,09/05 FN
2750,ME F430,FLUID-STRUCTURE INTERACTIONS,----3,L1,1231,M W 5 Th 10,GAURAV SHARMA,13/03 AN1,14/05 FN
2767,ME F434,DIGITAL TWINS IN MECH ENGG,----3,L1,1204,M W 4 T 10,"MADHURJYA DEV CHOUDHURY, Yash Raj Singh(RS)",12/03 FN1,11/05 FN
1283,ME F441,AUTOMOTIVE VEHICLES,3---3,L1,1231,T Th F 3,SRINIBAS TRIPATHY,10/03 AN1,06/05 FN
1286,ME F452,COMPOSITE MATERIAL & DES,3---3,L1,1220,M W F 7,FAIZAN MOHAMMAD RASHID,14/03 FN1,15/05 FN
1869,ME F485,NUM FL FLOW & HEAT TRANS,3---3,L1,1202,M W F 7,SHYAM SUNDER YADAV,14/03 FN1,15/05 FN
1290,ME F491,SPECIAL PROJECTS,----3,L1,,,SRIKANTA ROUTROY,,
410,ME G515,COMPUT FLUID DYNAMICS,----5,L1,1202,T Th F 4,ANEESH A M,09/03 AN2,04/05 AN
2096,ME G536,THERMAL EQUIPMENT DESIGN,----5,L1,1202,M W 4 T 10,C RANGANAYAKULU,12/03 FN2,11/05 AN
266,ME G611,COMP AIDED ANAL & DESIGN,2-3-5,L1,1220,M W 5 Th 10,MURALI PALLA,13/03 AN2,14/05 AN
2529,ME G613,ADV FINITE ELEM MODEL & ANALY,----5,L1,CANCLED,,,09/03 FN2,02/05 AN
224,MEL G632,ANALOG IC DESIGN,3-2-5,L1,1220(F) 1219(M W),M W 4 F 5,NITIN CHATURVEDI,12/03 FN2,11/05 AN
484,MEL G641,CAD FOR IC DESIGN,3-2-5,L1,1220,T Th F 4,ABHIJIT RAMESHWAR ASATI,09/03 AN2,04/05 AN
2412,MF F219,OPERATIONS MANAGEMENT,3---3,L1,6107,T Th F 3,GIRISH KANT GARG,10/03 AN1,06/05 FN
2412,MF F219,OPERATIONS MANAGEMENT,3---3,T1,1204,F 1,Amit Kumar Jain,10/03 AN1,06/05 FN
2413,MF F220,METROLOGY AND QUALITY ASSU.,2-1-3,L1,1226,M W 5,TRIBENI ROY,13/03 AN1,14/05 FN
2413,MF F220,METROLOGY AND QUALITY ASSU.,2-1-3,T1,1226,Th 10,Tribeni Roy,13/03 AN1,14/05 FN
2413,MF F220,METROLOGY AND QUALITY ASSU.,2-1-3,P1,7202,T 7 8,Amgoth Anitha(RS),13/03 AN1,14/05 FN
2400,MF F221,MECHANISMS AND MACHINES,3---3,L1,5106,M W 4 T 10,JITENDRA SINGH RATHORE,12/03 FN1,11/05 FN
2400,MF F221,MECHANISMS AND MACHINES,3---3,T1,6105,T 1,Sharad Shrivastava,12/03 FN1,11/05 FN
2400,MF F221,MECHANISMS AND MACHINES,3---3,T2,6109,T 1,Jitendra Singh Rathore,12/03 FN1,11/05 FN
2400,MF F221,MECHANISMS AND MACHINES,3---3,T3,6155,T 1,Sachin Ulhasrao Belgamwar,12/03 FN1,11/05 FN
2400,MF F221,MECHANISMS AND MACHINES,3---3,T4,6107,T 1,Arun Kumar Jalan,12/03 FN1,11/05 FN
2400,MF F221,MECHANISMS AND MACHINES,3---3,T5,6108,T 1,Hemant Sharma,12/03 FN1,11/05 FN
2414,MF F222,CASTING FORMING AND WELDING,3-1-4,L1,1226,T Th F 2,SUNIL SINHMAR,09/03 FN1,02/05 FN
2414,MF F222,CASTING FORMING AND WELDING,3-1-4,T1,1227,F 9,Sunil Sinhmar,09/03 FN1,02/05 FN
2414,MF F222,CASTING FORMING AND WELDING,3-1-4,P1,7101,Th 7 8,Deepika Choudhary(RS),09/03 FN1,02/05 FN
1664,MF F266,STUDY PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
2417,MF F317,COMPUTER AIDED DESIGN AND MANU,2-1-3,L1,1226,T Th 4,TUFAN CHANDRA BERA,12/03 AN1,12/05 FN
2417,MF F317,COMPUTER AIDED DESIGN AND MANU,2-1-3,T1,1226,F 4,Tufan Chandra Bera,12/03 AN1,12/05 FN
2417,MF F317,COMPUTER AIDED DESIGN AND MANU,2-1-3,P1,6117,T 7 8,Pronamika Borthakur(RS),12/03 AN1,12/05 FN
2417,MF F317,COMPUTER AIDED DESIGN AND MANU,2-1-3,P2,7109,T 7 8,MD Jawed Iqbal(RS),12/03 AN1,12/05 FN
2417,MF F317,COMPUTER AIDED DESIGN AND MANU,2-1-3,P3,6117,T 1 2,Akash Protim Nath(RS),12/03 AN1,12/05 FN
2417,MF F317,COMPUTER AIDED DESIGN AND MANU,2-1-3,P4,7109,T 1 2,Abhishek Tandey(RS),12/03 AN1,12/05 FN
2418,MF F318,NON TRADITIONAL MANU PROCESSES,3---3,L1,1203,M W 2 T 9,ANUJ SHARMA,09/03 AN1,04/05 FN
2418,MF F318,NON TRADITIONAL MANU PROCESSES,3---3,T1,1203,M 1,Anuj Sharma,09/03 AN1,04/05 FN
2419,MF F319,SUPPLY CHAIN MANAGEMENT,3---3,L1,6164,M W F 8,SRIKANTA ROUTROY,10/03 FN1,05/05 FN
2419,MF F319,SUPPLY CHAIN MANAGEMENT,3---3,T1,1203,M 3,Rahul(RS),10/03 FN1,05/05 FN
2419,MF F319,SUPPLY CHAIN MANAGEMENT,3---3,T2,1227,F 1,Hitesh Sharma(RS),10/03 FN1,05/05 FN
2409,MF F320,ENGINEERING OPTIMIZATION,3---3,L1,6109,T Th F 5,RAJESH PRASAD MISHRA,11/03 FN1,08/05 FN
2409,MF F320,ENGINEERING OPTIMIZATION,3---3,T1,1227,W 1,Geeta Bhatt,11/03 FN1,08/05 FN
2409,MF F320,ENGINEERING OPTIMIZATION,3---3,T2,1233,W 1,Murali Palla,11/03 FN1,08/05 FN
2409,MF F320,ENGINEERING OPTIMIZATION,3---3,T3,1234,W 1,Tufan Chandra Bera,11/03 FN1,08/05 FN
2409,MF F320,ENGINEERING OPTIMIZATION,3---3,T4,6107,W 1,Krishnaram K K(RS),11/03 FN1,08/05 FN
2409,MF F320,ENGINEERING OPTIMIZATION,3---3,T5,6108,W 1,Pradeep Shukla(RS),11/03 FN1,08/05 FN
1681,MF F366,LABORATORY PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1749,MF F367,LABORATORY PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1698,MF F376,DESIGN PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1765,MF F377,DESIGN PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
1418,MF F421,SUPPLY CHAIN MANAGEMENT,----4,L1,6164,M W F 8,"SRIKANTA ROUTROY, Amit Bhomia(RS)",10/03 FN1,05/05 FN
1420,MF F473,PRODUCT DESIGN & DEVELOP,3---3,L1,1226,M W F 7,HEMANT SHARMA,14/03 FN1,15/05 FN
1422,MF F491,SPECIAL PROJECTS,----3,L1,,,SRIKANTA ROUTROY,,
1024,MGTS F211,PRINCIPLES OF MANAGEMENT,3---3,L1,6163,M W 3 Th 9,"MOAMMAD FARAZ NAIM, Jayashree Mahesh, Jyoti",11/03 AN2,09/05 AN
1024,MGTS F211,PRINCIPLES OF MANAGEMENT,3---3,L2,6109,M W F 8,"Moammad Faraz Naim, Jayashree Mahesh, Jyoti",11/03 AN2,09/05 AN
1024,MGTS F211,PRINCIPLES OF MANAGEMENT,3---3,T1,1231,M 1,Moammad Faraz Naim,11/03 AN2,09/05 AN
1024,MGTS F211,PRINCIPLES OF MANAGEMENT,3---3,T2,5105,M 1,Jyoti,11/03 AN2,09/05 AN
1024,MGTS F211,PRINCIPLES OF MANAGEMENT,3---3,T3,6101,M 1,Jayashree Mahesh,11/03 AN2,09/05 AN
2546,MGTS F314,ESSENTIALS OF FINANCIAL MANAGE,3---3,L1,6158,M W 5 Th 10,SAURABH CHADHA,13/03 AN1,14/05 FN
2460,MPBA G508,STRATEGIC MANAGEMENT,3---3,L1,6151,T Th F 2,ANIL KUMAR BHAT,09/03 FN2,02/05 AN
2461,MPBA G509,CORPORATE FINANCE,3---3,L1,6151,T Th F 3,SAURABH CHADHA,10/03 AN2,06/05 AN
2462,MPBA G510,OPERATIONS & SUPPLY CHAIN MGMT,3---3,L1,6151,M W 2 T 9,SATYENDRA KR SHARMA,12/03 AN2,12/05 AN
2463,MPBA G511,DATA VISUAL ETHIC & DATA PRIV,3---3,L1,6151,M W 5,"DAITRI TIWARY, Praveen Goyal",13/03 AN2,14/05 AN
2463,MPBA G511,DATA VISUAL ETHIC & DATA PRIV,3---3,P1,6116,F 4 5,Daitri Tiwary,13/03 AN2,14/05 AN
2463,MPBA G511,DATA VISUAL ETHIC & DATA PRIV,3---3,P2,6013,Th 9 10,Daitri Tiwary,13/03 AN2,14/05 AN
2464,MPBA G512,TIME SERIES ANALYSIS & FORECAS,3---3,L1,6151,M W 4,UDAYAN CHANDA,12/03 FN2,11/05 AN
2464,MPBA G512,TIME SERIES ANALYSIS & FORECAS,3---3,P1,6117,T 4 5,Udayan Chanda,12/03 FN2,11/05 AN
2464,MPBA G512,TIME SERIES ANALYSIS & FORECAS,3---3,P2,6114,Th 4 5,Udayan Chanda,12/03 FN2,11/05 AN
2465,MPBA G513,PREDICTIVE ANALYTICS,3---3,L1,6151,M W 3,ABHISHEK VERMA,14/03 AN2,16/05 AN
2465,MPBA G513,PREDICTIVE ANALYTICS,3---3,P1,6118,T 4 5,Abhishek Verma,14/03 AN2,16/05 AN
2465,MPBA G513,PREDICTIVE ANALYTICS,3---3,P2,6116,Th 4 5,Abhishek Verma,14/03 AN2,16/05 AN
2468,MPBA G516,ADV SPREAD & MAC PROG FOR BUSI,3---3,L1,6163,M W F 7,ACHINT NIGAM,14/03 FN2,15/05 AN
2471,MPBA G519,NATURAL LANG PROCES FOR BUSI,3---3,L1,6151,M W F 9,PABITRA BISWAS,11/03 AN2,09/05 AN
369,MSE G511,MECHATRONICS,3-2-5,L1,1201,M W F 9,PRATEEK KALA,11/03 AN2,09/05 AN
917,MSE G513,MAINTENANCE ENGINEERING,----5,L1,1205,M W 5 Th 10,AMIT KUMAR JAIN,13/03 AN2,14/05 AN
2797,MSE G601,SUPPLY CHAIN MANAGEMENT,----4,L1,6164,M W F 8,SRIKANTA ROUTROY,10/03 FN1,05/05 FN
2797,MSE G601,SUPPLY CHAIN MANAGEMENT,----4,P1,,,Brijesh Kumar Singh(RS),10/03 FN1,05/05 FN
1931,MST F331,MATERIALS CHARACTERIZATION,3-1-4,L1,1205,M W 4 T 10,"ETIKA KRISHNA CHAITANYA, Tinku Sharma(RS), Aashish Sharma(RS)",12/03 FN1,11/05 FN
1931,MST F331,MATERIALS CHARACTERIZATION,3-1-4,P1,,T 7 8,Priya Christina Sande,12/03 FN1,11/05 FN
2515,MST G521,MATERIAL CHARACTERIZATION TECH,3-2-5,L1,1205,M W 4 T 10,ETIKA KRISHNA CHAITANYA,12/03 FN1,11/05 FN
2515,MST G521,MATERIAL CHARACTERIZATION TECH,3-2-5,P1,,T 7 8,Priya Christina Sande,12/03 FN1,11/05 FN
1087,PHA F214,ANATOMY PHYSIO & HYGIENE,2-1-3,L1,6159,T Th 5,PRAGYANSHU KHARE,14/03 AN2,16/05 AN
1087,PHA F214,ANATOMY PHYSIO & HYGIENE,2-1-3,T1,6159,F 5,Pragyanshu Khare,14/03 AN2,16/05 AN
1087,PHA F214,ANATOMY PHYSIO & HYGIENE,2-1-3,P1,3124,F 1 2,"Jyoti Verma(RS), Jyotika(RS), Hemraj Singh(RS), Rakshe Pratik Shankar(RS), Saral Bachhuka(RS)",14/03 AN2,16/05 AN
1087,PHA F214,ANATOMY PHYSIO & HYGIENE,2-1-3,P2,3124,T 1 2,"Jyoti Verma(RS), Jayant Singh Bhardwaj(RS), Shivangi Paliwal(RS), Jyotika(RS), Rakshe Pratik Shankar(RS), Saral Bachhuka(RS)",14/03 AN2,16/05 AN
1863,PHA F215,INTR TO MOL BIO & IMMUNO,3---3,L1,6157,M W 5,ANIRUDDHA ROY,13/03 AN1,14/05 FN
1863,PHA F215,INTR TO MOL BIO & IMMUNO,3---3,T1,6157,Th 10,Aniruddha Roy,13/03 AN1,14/05 FN
2504,PHA F216,PHARMACEUTICAL FORMULATIONS I,2-1-3,L1,6153,T Th 4,ANKIT JAIN,11/03 FN2,08/05 AN
2504,PHA F216,PHARMACEUTICAL FORMULATIONS I,2-1-3,T1,6153,M 6,Ankit Jain,11/03 FN2,08/05 AN
2504,PHA F216,PHARMACEUTICAL FORMULATIONS I,2-1-3,P1,3149,F 10 11,"Desai Vaibhavi Meghraj(RS), Yash Patidar(RS), Kumbhar Pragati Ramesh(RS), Sweta Acharya(RS), Khairnar Yogesh Nitin(RS), Sakshi Upendra Lad(RS), Adarsh Sharma(RS)",11/03 FN2,08/05 AN
2504,PHA F216,PHARMACEUTICAL FORMULATIONS I,2-1-3,P2,3149,Th 1 2,"Desai Vaibhavi Meghraj(RS), Yashika Tomar(RS), Yash Patidar(RS), Kumbhar Pragati Ramesh(RS), Sweta Acharya(RS), Khairnar Yogesh Nitin(RS), Sakshi Upendra Lad(RS)",11/03 FN2,08/05 AN
2505,PHA F217,PHARMACEUTICAL MICROBIOLOGY,2-1-3,L1,6154,M W 4,PRAGYANSHU KHARE,13/03 FN1,13/05 FN
2505,PHA F217,PHARMACEUTICAL MICROBIOLOGY,2-1-3,T1,6153,F 1,Pragyanshu Khare,13/03 FN1,13/05 FN
2505,PHA F217,PHARMACEUTICAL MICROBIOLOGY,2-1-3,P1,3124,S 1 2 3,"Jagdish Chand(RS), Vagesh Verma(RS), Talati Yugant Krishna..(RS), Dhruv Sharma(RS)",13/03 FN1,13/05 FN
2505,PHA F217,PHARMACEUTICAL MICROBIOLOGY,2-1-3,P2,3124,W 1 2 3,"Jagdish Chand(RS), Vagesh Verma(RS), Talati Yugant Krishna..(RS), Dhruv Sharma(RS)",13/03 FN1,13/05 FN
2505,PHA F217,PHARMACEUTICAL MICROBIOLOGY,2-1-3,P3,3124,T 9 10 11,Vagesh Verma(RS),13/03 FN1,13/05 FN
1291,PHA F241,PHARMACEUTICAL CHEMISTRY,2-1-3,L1,6153,M W 9,SANDEEP SUNDRIYAL,09/03 FN1,02/05 FN
1291,PHA F241,PHARMACEUTICAL CHEMISTRY,2-1-3,T1,6162,F 2,Sandeep Sundriyal,09/03 FN1,02/05 FN
1291,PHA F241,PHARMACEUTICAL CHEMISTRY,2-1-3,P1,3150,T 1 2,"Shailesh Mani Tripathi(RS), Animesh Majumdar(RS), Pranali Vijaykumar Ku..(RS), Kirad Shivani Prashant(RS), Sahu Samir Tikaram(RS), Saema(RS)",09/03 FN1,02/05 FN
1291,PHA F241,PHARMACEUTICAL CHEMISTRY,2-1-3,P2,3150,S 1 2,"Shailesh Mani Tripathi(RS), Animesh Majumdar(RS), Pranali Vijaykumar Ku..(RS), Kirad Shivani Prashant(RS), Sahu Samir Tikaram(RS), Saema(RS)",09/03 FN1,02/05 FN
1294,PHA F244,PHYSICAL PHARMACY,2-1-3,L1,6158,T Th 3,ANIRUDDHA ROY,10/03 AN1,06/05 FN
1294,PHA F244,PHYSICAL PHARMACY,2-1-3,T1,6158,F 3,Aniruddha Roy,10/03 AN1,06/05 FN
1294,PHA F244,PHYSICAL PHARMACY,2-1-3,P1,3116,T 7 8,"Sonia Guha(RS), Shivangi Nema(RS), Shinde Pratik Pramod(RS), Anshul Sharma(RS), Ritika Jaiswal(RS), Shivang Dhoundiyal(RS)",10/03 AN1,06/05 FN
1294,PHA F244,PHYSICAL PHARMACY,2-1-3,P2,3116,S 4 5,"Sonia Guha(RS), Shivangi Nema(RS), Shinde Pratik Pramod(RS), Ritika Jaiswal(RS), Shivang Dhoundiyal(RS)",10/03 AN1,06/05 FN
1665,PHA F266,STUDY PROJECT,----3,L1,,,RAJEEV TALIYAN,,
2507,PHA F316,PHARMACEUTICAL REGULATORY SCI,3---3,L1,1225,M W F 9,GAIKWAD ANIL BHANUDAS,11/03 AN1,09/05 FN
1296,PHA F341,PHARMACOLOGY II,2-1-3,L1,6158,T Th 4,GAIKWAD ANIL BHANUDAS,09/03 AN1,04/05 FN
1296,PHA F341,PHARMACOLOGY II,2-1-3,T1,6153,F 4,Gaikwad Anil Bhanudas,09/03 AN1,04/05 FN
1296,PHA F341,PHARMACOLOGY II,2-1-3,P1,3124,Th 7 8,"Trivedi Mansi Vinodku..(RS), Gangadari Giri Prasad(RS), Kulkarni Hrushikesh V..(RS), Bhupendra Puri(RS), Bhadange Rohan Satish(RS), Simranjeet Walia(RS)",09/03 AN1,04/05 FN
1296,PHA F341,PHARMACOLOGY II,2-1-3,P2,3124,T 7 8,"Trivedi Mansi Vinodku..(RS), Gangadari Giri Prasad(RS), Kulkarni Hrushikesh V..(RS), Bhupendra Puri(RS), Bhadange Rohan Satish(RS)",09/03 AN1,04/05 FN
1298,PHA F342,MEDICINAL CHEMISTRY II,2-1-3,L1,6157,M W 3,R MAHESH,14/03 AN1,16/05 FN
1298,PHA F342,MEDICINAL CHEMISTRY II,2-1-3,T1,6154,F 10,R Mahesh,14/03 AN1,16/05 FN
1298,PHA F342,MEDICINAL CHEMISTRY II,2-1-3,P1,3150,T 7 8 9,"Shubham Dash(RS), Jagtap Utkarsh Ashokrao(RS), Priyanka Mohanty(RS), Jatin(RS), Jadhav Madhav Shivdar..(RS), Sagar Joshi(RS)",14/03 AN1,16/05 FN
1298,PHA F342,MEDICINAL CHEMISTRY II,2-1-3,P2,3150,Th 7 8 9,"Ala Chandu(RS), Jagtap Utkarsh Ashokrao(RS), Jatin(RS), Jadhav Madhav Shivdar..(RS), Sagar Joshi(RS)",14/03 AN1,16/05 FN
1301,PHA F343,FORENSIC PHARMACY,2---2,L1,6153,M W 2,GAUTAM SINGHVI,12/03 AN1,12/05 FN
1301,PHA F343,FORENSIC PHARMACY,2---2,T1,6102,Th 1,Gautam Singhvi,12/03 AN1,12/05 FN
1302,PHA F344,NATURAL DRUGS,2-1-3,L1,6154,T Th 5,ATISH PAUL,11/03 FN1,08/05 FN
1302,PHA F344,NATURAL DRUGS,2-1-3,T1,6154,F 5,Atish Paul,11/03 FN1,08/05 FN
1302,PHA F344,NATURAL DRUGS,2-1-3,P1,3158,T 9 10,"B Lavanya(RS), Samarth Dwivedi(RS), Tanish(RS), Ranapangu Bhargav(RS), Devdhar Panchal(RS)",11/03 FN1,08/05 FN
1302,PHA F344,NATURAL DRUGS,2-1-3,P2,3158,F 1 2,"B Lavanya(RS), Samarth Dwivedi(RS), Tanish(RS), Sonpasare Kailas Vitt..(RS), Ranapangu Bhargav(RS), Devdhar Panchal(RS)",11/03 FN1,08/05 FN
1682,PHA F366,LABORATORY PROJECT,----3,L1,,,RAJEEV TALIYAN,,
1750,PHA F367,LABORATORY PROJECT,----3,L1,,,RAJEEV TALIYAN,,
1699,PHA F376,DESIGN PROJECT,----3,L1,,,RAJEEV TALIYAN,,
1766,PHA F377,DESIGN PROJECT,----3,L1,,,RAJEEV TALIYAN,,
1306,PHA F416,CHEM OF SYNTHETIC DRUGS,3---3,L1,CANCLED,,,10/03 FN1,05/05 FN
1307,PHA F417,PHARMACOECONOMICS,3---3,L1,6159,T Th F 3,MURALI M PANDEY,10/03 AN1,06/05 FN
2509,PHA F418,BIOPHARMACEUTIC & PHARMACOKINE,3---3,L1,6156,M W 4 T 10,MURALI M PANDEY,12/03 FN1,11/05 FN
1308,PHA F422,COSMETICS SCIENCE,2-1-3,L1,6159,T 2 W F 7,GAUTAM KUMAR,14/03 FN1,15/05 FN
1308,PHA F422,COSMETICS SCIENCE,2-1-3,P1,3149,M 6 7,"Pillai Riya Rajeev(RS), Rajat Vashist(RS), Rashmi Ghosh(RS), Adarsh Sharma(RS), Sumit Kumar(RS)",14/03 FN1,15/05 FN
1724,PHA F491,SPECIAL PROJECT,----3,L1,,,RAJEEV TALIYAN,,
525,PHA G522,CHEM OF MACROMOLECULES,2-2-4,L1,6107,M W 2 T 8,ATISH PAUL,12/03 AN2,12/05 AN
2382,PHA G535,BIOMATERIALS,----5,L1,6160,M W 4 T 10,DEEPAK CHITKARA,12/03 FN2,11/05 AN
2386,PHA G539,PRINCIPLES OF DRUG DISCOVERY,----4,L1,6161,T Th F 3,RICHA SHRIVASTAVA,10/03 AN2,06/05 AN
2387,PHA G540,MODERN PHARMACEUT ANALY TECHNI,3-1-4,L1,6108,T Th F 2,S MURUGESAN,09/03 FN2,02/05 AN
2387,PHA G540,MODERN PHARMACEUT ANALY TECHNI,3-1-4,P1,3155,M 7 8 9,"Ala Chandu(RS), Kore Mukul Hemraj(RS), Sanat Kumar Dash(RS), Dharmesh Ravsaheb
Deore(RS), Vishal Babasaheb Galave(RS), Chougule Vivek Shravan(RS)",09/03 FN2,02/05 AN
2132,PHA G545,IPR AND PHARMACEUTICALS,----3,L1,6160(F) 6158(M W),M W 3 F 5,HEMANT RAMANLAL JADHAV,11/03 FN2,08/05 AN
2292,PHA G546,PHRMACEUTICAL BIOSTATISTICS,3---3,L1,6153,M W 5 Th 10,RICHA SHRIVASTAVA,13/03 AN2,14/05 AN
67,PHA G611,ADVANCED PHARMACOLOGY,2-3-5,L1,6102,T Th F 2,RAJEEV TALIYAN,09/03 FN2,02/05 AN
67,PHA G611,ADVANCED PHARMACOLOGY,2-3-5,P1,3124,W 7 8 9,"Jayant Singh Bhardwaj(RS), Shivangi Paliwal(RS), Chougule Vivek Shravan(RS), Snehasis Tripathy(RS)",09/03 FN2,02/05 AN
953,PHA G614,CLINICAL PHARMA & THERAP,2-3-5,L1,6160,T Th F 4,R MAHESH,12/03 FN2,11/05 AN
953,PHA G614,CLINICAL PHARMA & THERAP,2-3-5,P1,6159,M 8 9,"R Mahesh, Bhupendra Puri(RS)",12/03 FN2,11/05 AN
677,PHA G621,ADVANCED MEDICINAL CHEM,2-3-5,L1,1222,T Th F 3,HEMANT RAMANLAL JADHAV,09/03 AN2,04/05 AN
677,PHA G621,ADVANCED MEDICINAL CHEM,2-3-5,P1,3149,F 7 8 9,"Priyanka Mohanty(RS), Dharmesh Ravsaheb Deore(RS), Ankita Kumari(RS)",09/03 AN2,04/05 AN
721,PHA G632,DOSAGE FORM DESIGN,2-3-5,L1,6159,T Th F 4,JINDAL ANIL BRIJBHUSHAN,09/03 AN2,04/05 AN
721,PHA G632,DOSAGE FORM DESIGN,2-3-5,P1,3117,T 1 2 3,"Sanat Kumar Dash(RS), Pillai Riya Rajeev(RS), Anshul Sharma(RS), Vishal Babasaheb Galave(RS), Rashmi Ghosh(RS)",09/03 AN2,04/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,L1,5102,T Th 4,Raj Kumar Gupta,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,L2,5102,T Th 6,Anshuman Dalvi,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T1,6157,F 8,Subhashis Gangopadhyay,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T2,6158,F 8,Srijata Dey,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T3,6159,F 8,RAKESH CHOUBISA,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T4,6160,F 8,Niladri Sarkar,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T5,6161,Th 9,Tanmoy Mondal,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T6,6102,Th 9,Debashis Bandyopadhyay,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T7,6151,F 8,Madhukar Mishra,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T8,6103,F 8,Sandipan Dutta,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T9,6161,Th 1,Rakesh Choubisa,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T10,6162,Th 1,Subhashis Gangopadhyay,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T11,6156,Th 1,Tanmoy Mondal,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T12,6163,Th 1,Tapomoy Guha Sarkar,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T13,6164,Th 1,Srijata Dey,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T14,6108,Th 9,Sandipan Dutta,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,T15,6101,Th 1,Debashis Bandyopadhyay,10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P1,2247,F 1 2,"Srijata Dey, Pragya Chaudhary(RS), Manisha Lamba(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P2,2247,F 3 4,"Arpan Das, Raul Sheldon Pinto(RS), Mayuri Dixit(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P3,2247,F 6 7,"Debi Datt Pant, Kamaldeep Bisht(RS), Sayan Das(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P4,2247,M 1 2,"Amol Holkundkar, Chavan Pankaj Sharad ..(RS), Jyoti(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P5,2247,M 3 4,"Rakesh Choubisa, Manas Kumar Giri(RS), Arpita Mishra(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P6,2247,M 6 7,"Sajal Mukherjee, Arti Saini(RS), Sejal Singh(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P7,2247,W 1 2,"Sandipan Dutta, Renu Parashar(RS), Garima(RS)",10/03 FN2,05/05 AN
2891,PHY F101,OSCILLATIONS AND WAVES,2-1-3,P8,2247,S 1 2,"Rakesh Choubisa, Nripanka Sarma(RS), Neha Kukreti(RS)",10/03 FN2,05/05 AN
